지점,일시,기온(°C),강수량(mm),풍속(m/s),풍향(16방위),습도(%),증기압(hPa),이슬점온도(°C),현지기압(hPa),해면기압(hPa),일조(hr),일사(MJ/m2),적설(cm),3시간신적설(cm),전운량(10분위),중하층운량(10분위),운형(운형약어),최저운고(100m ),시정(10m),지면상태(지면상태코드),현상번호(국내식),지면온도(°C),5cm 지중온도(°C),10cm 지중온도(°C),20cm 지중온도(°C),30cm 지중온도(°C)
108,2015-01-08 01:00,-6.9,,2.3,290,44,1.6,-17.1,1014.2,1025.4,,,,,,,,,,,,-5.1,-3.8,-2.1,-.2,.4
108,2015-01-08 02:00,-7.6,,1.4,270,47,1.6,-16.9,1014.4,1025.6,,,,,,,,,,,,-5.5,-4.2,-2.3,-.3,.4
108,2015-01-08 03:00,-8,,2.1,270,50,1.7,-16.6,1014.9,1026.1,,,,,0,0,,,2000,4,,-5.7,-4.4,-2.4,-.3,.4
108,2015-01-08 04:00,-8.2,,2.5,270,52,1.7,-16.3,1014.7,1025.9,,,,,0,0,,,2000,,,-5.9,-4.6,-2.6,-.4,.4
108,2015-01-08 05:00,-8.7,,2.3,270,55,1.7,-16.1,1014.5,1025.8,,,,,0,0,,,2000,,,-6.1,-4.9,-2.8,-.5,.3
108,2015-01-08 06:00,-8.6,,1.5,270,57,1.8,-15.6,1014.8,1026.1,,,,,0,0,,,2000,,,-6.2,-4.9,-2.9,-.5,.4
108,2015-01-08 07:00,-9.2,,.6,270,57,1.7,-16.1,1015,1026.3,,,,,0,0,,,2000,,,-6.5,-5.3,-3,-.7,.3
108,2015-01-08 08:00,-9.2,,.9,340,57,1.7,-16.1,1016.2,1027.5,0,.01,,,0,0,,,2000,,,-6.5,-5.5,-3.2,-.8,.3
108,2015-01-08 09:00,-8.2,,2.3,270,46,1.5,-17.7,1016.4,1027.7,.9,.29,,,0,0,,,1800,4,,-5.3,-4.6,-3.1,-.8,.3
108,2015-01-08 10:00,-5.8,,2.7,320,35,1.4,-18.8,1016.7,1027.9,1,.82,,,0,0,,,1800,,,-1.9,-3,-2.6,-.8,.3
108,2015-01-08 11:00,-5.2,,4.3,290,33,1.4,-19,1016.4,1027.5,1,1.29,,,0,0,,,1800,,,.1,-1.9,-2.1,-.7,.3
108,2015-01-08 12:00,-3.4,,3.3,270,30,1.4,-18.5,1015.6,1026.7,1,1.62,,,0,0,,,2000,,,.3,-1,-1.6,-.6,.3
108,2015-01-08 13:00,-2,,3.8,270,30,1.6,-17.3,1015,1026,1,1.7,,,0,0,,,2000,,,1.7,-.4,-1.1,-.5,.2
108,2015-01-08 14:00,-1.5,,3.1,270,28,1.5,-17.6,1014.2,1025.2,1,1.64,,,0,0,,,1800,,,1.5,-.2,-.8,-.4,.3
108,2015-01-08 15:00,-.2,,3.8,250,27,1.6,-16.9,1014.7,1025.6,1,1.37,,,0,0,,,2000,1,,1.7,-.1,-.7,-.3,.2
108,2015-01-08 16:00,-.7,,3.1,290,28,1.6,-16.9,1014.7,1025.6,1,.9,,,0,0,,,2000,,,.3,-.1,-.6,-.3,.3
108,2015-01-08 17:00,-1.3,,3.4,290,32,1.8,-15.9,1015,1026,1,.41,,,0,0,,,1600,,,.2,-.3,-.6,-.2,.3
108,2015-01-08 18:00,-2.8,,2.5,270,41,2,-14.2,1014.9,1025.9,.3,.04,,,0,0,,,2000,,,-.1,-.7,-.6,-.1,.3
108,2015-01-08 19:00,-3.4,,1.6,270,45,2.1,-13.6,1015.1,1026.1,,,,,,,,,,,,-.7,-1.1,-.7,-.2,.3
108,2015-01-08 20:00,-4.1,,1.1,320,48,2.2,-13.5,1015.2,1026.3,,,,,,,,,,,,-1.7,-1.6,-.9,-.2,.2
108,2015-01-08 21:00,-4.2,,1.7,290,53,2.4,-12.3,1015.2,1026.3,,,,,0,0,,,2000,4,,-2.5,-1.9,-1,-.2,.3
108,2015-01-08 22:00,-4.7,,1.4,290,58,2.5,-11.7,1015.2,1026.3,,,,,,,,,,,,-3.1,-2.3,-1.2,-.2,.3
108,2015-01-08 23:00,-4.8,,.8,320,62,2.7,-10.9,1015.2,1026.3,,,,,,,,,,,,-3.5,-2.7,-1.5,-.3,.3
108,2015-01-09 00:00,-5.3,,.9,320,62,2.6,-11.4,1015.1,1026.2,,,,,0,0,,,2000,,,-4.1,-3.2,-1.8,-.4,.3
108,2015-01-09 01:00,-5,,1.2,290,66,2.8,-10.3,1015.2,1026.3,,,,,,,,,,,,-4.4,-3.4,-2,-.5,.2
108,2015-01-09 02:00,-5.1,,1.2,290,64,2.7,-10.8,1015.5,1026.6,,,,,,,,,,,,-4.7,-3.6,-2.2,-.5,.3
108,2015-01-09 03:00,-5.4,,1.2,270,65,2.7,-10.9,1015.8,1026.9,,,,,0,0,,,2000,4,,-5,-3.8,-2.3,-.6,.3
108,2015-01-09 04:00,-5.8,,1,290,61,2.4,-12.1,1015.5,1026.6,,,,,0,0,,,2000,,,-5.3,-4.1,-2.5,-.7,.2
108,2015-01-09 05:00,-6.1,,1,270,65,2.5,-11.6,1015.5,1026.7,,,,,0,0,,,2000,,,-5.6,-4.4,-2.7,-.8,.2
108,2015-01-09 06:00,-6.2,,.8,270,66,2.5,-11.5,1015.4,1026.6,,,,,0,0,,,2000,,,-5.7,-4.5,-2.8,-.9,.2
108,2015-01-09 07:00,-6.5,,.7,20,66,2.5,-11.8,1015.5,1026.7,,,,,0,0,,,2000,,,-5.8,-4.8,-3,-.9,.2
108,2015-01-09 08:00,-6.8,,2.5,20,70,2.6,-11.3,1015.4,1026.6,0,.01,,,0,0,,,1800,,,-5.8,-4.8,-3.1,-1,.1
108,2015-01-09 09:00,-5.9,,1.5,20,64,2.5,-11.6,1015.6,1026.8,1,.26,,,0,0,,,1600,4,,-4.5,-4.1,-3.1,-1.1,.1
108,2015-01-09 10:00,-4.1,,1.5,20,58,2.6,-11.1,1015.6,1026.7,1,.68,,,2,2,Sc,10,1600,,,-1.6,-2.6,-2.6,-1.1,.1
108,2015-01-09 11:00,-1.3,,.9,250,47,2.6,-11.1,1015.4,1026.4,1,1.1,,,2,2,Sc,10,1400,,,.2,-1.3,-1.9,-.9,.2
108,2015-01-09 12:00,.9,,2.3,250,43,2.8,-10.2,1014.6,1025.5,1,1.34,,,4,4,Sc,10,1400,,,.7,-.3,-1.3,-.7,.2
108,2015-01-09 13:00,1.3,,3.7,270,40,2.7,-10.8,1014,1024.8,1,1.41,,,4,4,Sc,10,1400,,,1.9,0,-.9,-.6,.2
108,2015-01-09 14:00,3.1,,3.1,270,38,2.9,-9.8,1013.2,1023.9,1,1.48,,,3,3,Sc,10,1400,,,2.3,.1,-.6,-.4,.2
108,2015-01-09 15:00,3.2,,3.1,270,39,3,-9.4,1013.1,1023.8,1,1.21,,,1,1,Sc,10,1400,1,,2.1,.2,-.5,-.3,.1
108,2015-01-09 16:00,3.2,,3.3,250,42,3.2,-8.5,1012.9,1023.6,1,.85,,,0,0,,,1600,,,.2,.2,-.4,-.3,.2
108,2015-01-09 17:00,2,,3.4,270,50,3.5,-7.3,1013.3,1024.1,1,.36,,,0,0,,,1600,,,.3,.1,-.4,-.2,.1
108,2015-01-09 18:00,.8,,3.2,270,59,3.8,-6.3,1013.7,1024.6,.1,.04,,,0,0,,,1400,,,.2,0,-.4,-.3,.1
108,2015-01-09 19:00,-.1,,2.6,270,67,4.1,-5.5,1013.5,1024.4,,,,,,,,,,,,0,-.1,-.4,-.2,.2
108,2015-01-09 20:00,-.7,,1.9,250,70,4.1,-5.5,1013.2,1024.1,,,,,,,,,,,,-.1,-.4,-.5,-.2,.1
108,2015-01-09 21:00,-1.3,,1.6,270,74,4.1,-5.3,1013.1,1024,,,,,0,0,,,1200,1,,-.4,-.7,-.5,-.2,.1
108,2015-01-09 22:00,-1.4,,1.2,290,78,4.3,-4.7,1012.9,1023.8,,,,,,,,,,,,-1.2,-1,-.7,-.2,.1
108,2015-01-09 23:00,-1.7,,2.6,320,68,3.7,-6.8,1013.2,1024.2,,,,,,,,,,,,-1.9,-1.3,-.8,-.2,.1
108,2015-01-10 00:00,-2.6,,1.4,320,56,2.8,-10.1,1013.5,1024.5,,,,,0,0,,,1500,,,-2.6,-1.7,-.9,-.2,.2
108,2015-01-10 01:00,-3.2,,1.5,360,51,2.5,-11.9,1013.4,1024.4,,,,,,,,,,,,-3.3,-2.2,-1.2,-.3,.1
108,2015-01-10 02:00,-3.8,,2,270,47,2.2,-13.4,1014.1,1025.2,,,,,,,,,,,,-3.8,-2.7,-1.5,-.3,.1
108,2015-01-10 03:00,-4,,2.2,290,46,2.1,-13.9,1014.5,1025.6,,,,,0,0,,,1800,4,,-4.2,-3,-1.8,-.4,.1
108,2015-01-10 04:00,-4.6,,2.5,270,50,2.2,-13.4,1014,1025.1,,,,,0,0,,,1800,,,-4.5,-3.3,-2,-.5,.1
108,2015-01-10 05:00,-4.9,,1.7,270,54,2.3,-12.7,1013.3,1024.4,,,,,0,0,,,1800,,,-4.8,-3.6,-2.2,-.6,.1
108,2015-01-10 06:00,-5.2,,1.4,270,51,2.1,-13.7,1013.7,1024.8,,,,,0,0,,,1800,,,-5.2,-3.9,-2.5,-.8,.1
108,2015-01-10 07:00,-5.4,,.3,0,53,2.2,-13.4,1013.9,1025,,,,,0,0,,,1800,,,-5.4,-4.2,-2.6,-.9,.1
108,2015-01-10 08:00,-5.5,,1.5,20,53,2.2,-13.5,1014.3,1025.4,0,.01,,,0,0,,,1800,,,-5.4,-4.3,-2.8,-.9,.1
108,2015-01-10 09:00,-4.4,,1.7,20,52,2.3,-12.7,1014.7,1025.8,1,.28,,,0,0,,,1500,4,,-4.1,-3.7,-2.9,-1.1,0
108,2015-01-10 10:00,-1.7,,.6,20,45,2.4,-12.1,1014.7,1025.7,1,.79,,,0,0,,,1400,,,-.6,-2,-2.3,-1,.1
108,2015-01-10 11:00,1.5,,2,200,44,3,-9.4,1014.5,1025.3,1,1.22,,,0,0,,,1400,,,.3,-.7,-1.7,-.9,.1
108,2015-01-10 12:00,2.8,,2.2,250,39,2.9,-9.8,1013.6,1024.4,1,1.52,,,0,0,,,1800,,,1.7,-.1,-1.1,-.7,.1
108,2015-01-10 13:00,3.8,,3,270,33,2.6,-11,1012.8,1023.5,1,1.66,,,0,0,,,2000,,,4.4,.1,-.8,-.5,.1
108,2015-01-10 14:00,4.3,,6.2,270,36,3,-9.4,1012.3,1023,1,1.57,,,0,0,,,2000,,,3.7,.3,-.6,-.4,.1
108,2015-01-10 15:00,4.2,,5,270,45,3.7,-6.7,1012.3,1023,1,1.17,,,2,2,Sc,10,2000,1,,2.2,.3,-.5,-.3,.1
108,2015-01-10 16:00,4.1,,4.7,270,48,3.9,-5.9,1012.2,1022.9,1,.83,,,3,3,Sc,10,2000,,,1.1,.4,-.4,-.3,.1
108,2015-01-10 17:00,3.5,,3.5,270,53,4.2,-5.2,1012,1022.7,.9,.32,,,3,3,Sc,10,2000,,,0,.2,-.3,-.2,.1
108,2015-01-10 18:00,2.6,,3.1,250,61,4.5,-4.1,1012,1022.8,.2,.04,,,1,1,Sc,10,2000,,,.2,.1,-.3,-.2,0
108,2015-01-10 19:00,2,,2.8,230,68,4.8,-3.2,1012.1,1022.9,,,,,,,,,,,,.2,.1,-.3,-.2,0
108,2015-01-10 20:00,1.4,,1.5,250,74,5,-2.7,1011.8,1022.6,,,,,,,,,,,,0,0,-.3,-.2,0
108,2015-01-10 21:00,1.2,,2.4,250,76,5.1,-2.5,1011.5,1022.3,,,,,0,0,,,1800,1,,0,0,-.3,-.1,.1
108,2015-01-10 22:00,1.2,,2,250,76,5.1,-2.5,1011,1021.8,,,,,,,,,,,,.1,-.1,-.4,-.2,.1
108,2015-01-10 23:00,.9,,.9,250,81,5.3,-1.9,1010.6,1021.4,,,,,,,,,,,,-.1,-.2,-.4,-.2,0
108,2015-01-11 00:00,.4,,1.3,230,82,5.2,-2.3,1010.1,1020.9,,,,,2,2,Sc,10,1500,,,-.2,-.3,-.4,-.1,.1
108,2015-01-11 01:00,1,,2,230,80,5.3,-2,1009.5,1020.3,,,,,,,,,,,,-.2,-.3,-.4,-.1,.1
108,2015-01-11 02:00,1.4,,1.5,230,78,5.3,-2,1009.1,1019.9,,,,,,,,,,,,0,-.1,-.5,-.1,.1
108,2015-01-11 03:00,1.9,,1.3,230,78,5.5,-1.5,1008.7,1019.5,,,,,6,6,Sc,10,1500,1,,.1,0,-.4,-.1,.1
108,2015-01-11 04:00,2.1,,2.2,230,80,5.7,-.9,1008.1,1018.8,,,,,8,8,Sc,10,1500,,,.1,0,-.3,-.1,.1
108,2015-01-11 05:00,1.8,,2.9,230,83,5.8,-.7,1007.9,1018.7,,,,,6,3,ScAc,10,1100,,,0,0,-.3,-.1,.1
108,2015-01-11 06:00,1.6,,3,290,82,5.6,-1.1,1008.4,1019.2,,,,,4,3,ScAc,10,700,,19,-.4,0,-.3,-.1,.1
108,2015-01-11 07:00,.3,,5,270,80,5,-2.7,1009.1,1019.9,,,,,4,4,Ac,32,700,,19,-.8,-.2,-.4,-.1,.1
108,2015-01-11 08:00,-1.4,,4.2,290,62,3.4,-7.7,1010.3,1021.2,0,.01,,,0,0,,,1600,,19,-1.7,-.7,-.4,-.1,.1
108,2015-01-11 09:00,-2,,3.5,320,64,3.4,-7.9,1011.8,1022.8,.9,.28,,,0,0,,,1300,4,,-1.3,-.8,-.5,-.1,.1
108,2015-01-11 10:00,-1.4,,4.4,270,62,3.4,-7.7,1012.7,1023.6,1,.76,,,0,0,,,1100,,,.1,-.4,-.5,-.1,.2
108,2015-01-11 11:00,-.5,,4.1,290,58,3.4,-7.7,1013.4,1024.3,1,1.19,,,0,0,,,1000,,,.3,0,-.5,-.1,.2
108,2015-01-11 12:00,.1,,4.8,290,53,3.3,-8.3,1013.2,1024.1,1,1.42,,,0,0,,,1200,,,1.4,.1,-.3,-.1,.2
108,2015-01-11 13:00,.9,,4.7,290,50,3.3,-8.3,1013,1023.8,1,1.63,,,0,0,,,1000,,,4.2,.3,-.3,-.1,.1
108,2015-01-11 14:00,1.8,,4.1,290,44,3.1,-9.1,1012.9,1023.7,1,1.63,,,0,0,,,1200,,,4.2,.3,-.2,-.1,.2
108,2015-01-11 15:00,2.3,,4.3,270,41,3,-9.6,1013.5,1024.3,1,1.3,,,0,0,,,1400,1,,3.3,.3,-.2,-.1,.2
108,2015-01-11 16:00,2,,3.7,290,39,2.8,-10.5,1014,1024.8,1,.92,,,0,0,,,1400,,,.2,.3,-.2,-.1,.1
108,2015-01-11 17:00,1.2,,4.3,270,42,2.8,-10.3,1014.8,1025.7,1,.42,,,0,0,,,1800,,,.2,.2,-.2,-.1,.1
108,2015-01-11 18:00,0,,5.7,290,45,2.8,-10.5,1015.2,1026.1,.3,.04,,,0,0,,,1800,,,0,0,-.2,-.1,.1
108,2015-01-11 19:00,-1.1,,6,290,48,2.7,-10.7,1016.2,1027.2,,,,,,,,,,,,-.2,0,-.3,-.1,.1
108,2015-01-11 20:00,-2.1,,2.8,290,50,2.6,-11.1,1017.1,1028.1,,,,,,,,,,,,-.4,-.2,-.3,0,.2
108,2015-01-11 21:00,-2.8,,2.5,200,51,2.5,-11.5,1017.7,1028.8,,,,,0,0,,,1400,4,,-.8,-.6,-.4,-.1,.2
108,2015-01-11 22:00,-3.3,,2.6,230,51,2.4,-12,1018.6,1029.7,,,,,,,,,,,,-1.7,-1.1,-.5,-.1,.1
108,2015-01-11 23:00,-4,,1.8,340,50,2.3,-12.9,1018.9,1030,,,,,,,,,,,,-2.4,-1.5,-.7,-.1,.1
108,2015-01-12 00:00,-4.3,,2.1,20,48,2.1,-13.6,1019.1,1030.2,,,,,0,0,,,1500,,,-3,-1.8,-.8,-.1,.2
108,2015-01-12 01:00,-4.5,,2.3,50,44,1.9,-14.9,1019.7,1030.8,,,,,,,,,,,,-3.5,-2.2,-1.1,-.1,.2
108,2015-01-12 02:00,-4.8,,2.6,290,42,1.8,-15.7,1020.5,1031.7,,,,,,,,,,,,-4.1,-2.6,-1.3,-.2,.2
108,2015-01-12 03:00,-4.5,,3.9,340,35,1.5,-17.6,1020.8,1032,,,,,0,0,,,2000,4,,-4.5,-2.9,-1.6,-.3,.1
108,2015-01-12 04:00,-5.1,,1.6,320,38,1.6,-17.2,1021.1,1032.3,,,,,0,0,,,2000,,,-4.9,-3.3,-1.9,-.4,.1
108,2015-01-12 05:00,-6.1,,1.8,290,42,1.6,-16.9,1021.7,1032.9,,,,,0,0,,,2000,,,-5.4,-3.7,-2.1,-.4,.2
108,2015-01-12 06:00,-6.6,,1.3,320,45,1.7,-16.5,1022.4,1033.7,,,,,0,0,,,2000,,,-5.7,-4.1,-2.4,-.6,.1
108,2015-01-12 07:00,-7.1,,.4,0,49,1.8,-16,1023.2,1034.5,,,,,0,0,,,2000,,,-6,-4.5,-2.7,-.8,.1
108,2015-01-12 08:00,-7.2,,.8,340,51,1.8,-15.6,1023.8,1035.1,0,.01,,,0,0,,,1800,,,-6.3,-4.9,-2.9,-.8,.1
108,2015-01-12 09:00,-6.6,,1,20,44,1.6,-16.8,1024.5,1035.8,1,.3,,,0,0,,,1600,4,,-4.8,-4.1,-3,-.9,.1
108,2015-01-12 10:00,-3.8,,1.7,20,38,1.8,-16,1025.2,1036.4,1,.82,,,0,0,,,1400,,,-1.1,-2.5,-2.5,-.9,.2
108,2015-01-12 11:00,-1.5,,2.2,50,33,1.8,-15.7,1025.1,1036.2,1,1.29,,,0,0,,,1400,,,.3,-1.2,-1.9,-.8,.2
108,2015-01-12 12:00,.6,,2.2,90,29,1.8,-15.4,1024.5,1035.5,1,1.58,,,0,0,,,1300,,,1.2,-.5,-1.3,-.6,.1
108,2015-01-12 13:00,1.4,,.8,50,25,1.7,-16.5,1024.4,1035.3,1,1.71,,,0,0,,,1300,,,3.1,-.1,-1,-.5,.1
108,2015-01-12 14:00,3.4,,2.9,230,23,1.8,-15.8,1024.3,1035.1,1,1.65,,,0,0,,,1300,,,3.8,.1,-.7,-.4,.1
108,2015-01-12 15:00,2.6,,3.1,290,26,1.9,-15,1024.3,1035.2,1,1.32,,,0,0,,,1300,1,,3.5,.2,-.5,-.3,.1
108,2015-01-12 16:00,2.9,,2.7,270,24,1.8,-15.7,1024.4,1035.3,1,.91,,,0,0,,,1400,,,.3,.2,-.4,-.3,.1
108,2015-01-12 17:00,1.4,,2.2,290,30,2,-14.3,1024.1,1035,1,.41,,,1,0,Ci,,1500,,,.3,.1,-.4,-.2,.1
108,2015-01-12 18:00,-.3,,2.2,290,34,2,-14.2,1024.1,1035.1,.3,.05,,,0,0,,,1700,,,-.1,-.2,-.5,-.2,0
108,2015-01-12 19:00,-1.2,,1.5,270,34,1.9,-15,1024,1035,,,,,,,,,,,,-.3,-.4,-.5,-.2,.1
108,2015-01-12 20:00,-2,,1.8,270,37,2,-14.7,1024.4,1035.5,,,,,,,,,,,,-.9,-.8,-.6,-.2,.1
108,2015-01-12 21:00,-2.7,,2.1,270,43,2.2,-13.5,1025.2,1036.3,,,,,0,0,,,1700,4,,-1.8,-1.3,-.8,-.2,.1
108,2015-01-12 22:00,-3.2,,.8,270,42,2,-14.3,1025.2,1036.4,,,,,,,,,,,,-2.5,-1.7,-.9,-.2,.1
108,2015-01-12 23:00,-3.5,,.1,0,44,2.1,-14,1024.8,1036,,,,,,,,,,,,-3.1,-2,-1,-.2,.1
108,2015-01-13 00:00,-3.8,,1.3,50,46,2.1,-13.7,1024.8,1036,,,,,0,0,,,1600,,,-3.7,-2.6,-1.3,-.3,.1
108,2015-01-13 01:00,-4,,2.8,50,50,2.3,-12.9,1024.5,1035.7,,,,,,,,,,,,-4.1,-2.9,-1.6,-.3,.1
108,2015-01-13 02:00,-4.3,,1.4,20,50,2.2,-13.1,1025.1,1036.3,,,,,,,,,,,,-4.5,-3.2,-1.8,-.4,.1
108,2015-01-13 03:00,-4.5,,.5,20,55,2.4,-12.1,1025.6,1036.8,,,,,1,0,Ci,,1500,4,,-4.9,-3.5,-2.1,-.6,.1
108,2015-01-13 04:00,-4.8,,2.2,50,56,2.4,-12.2,1025,1036.2,,,,,0,0,,,1500,,,-5.1,-3.6,-2.3,-.7,0
108,2015-01-13 05:00,-4.9,,2.3,50,56,2.4,-12.3,1024.3,1035.5,,,,,2,0,Ci,,1300,,,-4.9,-3.6,-2.4,-.8,0
108,2015-01-13 06:00,-4.8,,1.8,50,56,2.4,-12.2,1024.6,1035.8,,,,,4,0,Ci,,1200,,,-4.8,-3.6,-2.4,-.8,.1
108,2015-01-13 07:00,-4.8,,1.9,50,54,2.3,-12.7,1024.9,1036.1,,,,,6,0,Ci,,1200,,,-4.6,-3.6,-2.5,-1,0
108,2015-01-13 08:00,-4.2,,2,70,51,2.3,-12.8,1025.4,1036.6,0,.01,,,8,5,AcCi,40,1400,,,-4.2,-3.4,-2.5,-1,0
108,2015-01-13 09:00,-3.1,,3.2,70,48,2.3,-12.5,1025.4,1036.5,.1,.2,,,8,3,AcCi,40,1400,4,,-2.7,-2.7,-2.3,-1,0
108,2015-01-13 10:00,-1.8,,2.2,90,43,2.3,-12.7,1025.6,1036.7,0,.45,,,7,0,Ci,,1300,,,-1,-1.7,-2,-1,-.1
108,2015-01-13 11:00,.5,,2.9,90,38,2.4,-12.2,1025.4,1036.4,.8,.99,,,7,5,AcCi,40,1300,,,.2,-.5,-1.4,-.8,0
108,2015-01-13 12:00,2.6,,2.2,70,33,2.4,-12,1024.2,1035.1,.9,1.47,,,5,0,Ci,,1200,,,1.7,0,-.9,-.6,0
108,2015-01-13 13:00,4.1,,2.3,70,30,2.5,-11.9,1022.8,1033.6,1,1.66,,,4,0,Ci,,1300,,,5,.3,-.7,-.5,0
108,2015-01-13 14:00,4.9,,2.6,50,26,2.3,-13,1022,1032.8,1,1.35,,,4,0,Ci,,1500,,,4.4,.5,-.5,-.3,0
108,2015-01-13 15:00,5.4,,1.1,20,23,2.1,-14.1,1021.8,1032.6,1,1.04,,,6,0,Ci,,1700,0,,3.8,.5,-.4,-.3,0
108,2015-01-13 16:00,5.2,,2.1,50,24,2.1,-13.7,1021.7,1032.5,1,.66,,,6,0,Ci,,1700,,,1.3,.5,-.3,-.2,.1
108,2015-01-13 17:00,4.5,,1.9,50,24,2,-14.3,1021.6,1032.4,0,.27,,,7,6,AcCi,40,1800,,,0,.3,-.3,-.2,0
108,2015-01-13 18:00,3.3,,.7,20,25,1.9,-14.9,1022,1032.8,0,.04,,,6,5,AcCi,40,1800,,,.3,.2,-.3,-.2,0
108,2015-01-13 19:00,2.6,,.4,0,33,2.4,-12,1022,1032.9,,,,,,,,,,,,.2,.1,-.3,-.2,0
108,2015-01-13 20:00,2.1,,.6,290,35,2.5,-11.8,1022.1,1033,,,,,,,,,,,,.1,.1,-.3,-.2,0
108,2015-01-13 21:00,1.6,,1.3,70,35,2.4,-12.2,1021.7,1032.6,,,,,7,7,Ac,38,1300,0,,0,.1,-.3,-.2,0
108,2015-01-13 22:00,1.1,,2.6,50,39,2.6,-11.3,1021.1,1032,,,,,,,,,,,,0,0,-.3,-.2,0
108,2015-01-13 23:00,1,,1.4,20,39,2.6,-11.4,1021,1031.9,,,,,,,,,,,,0,0,-.3,-.2,0
108,2015-01-14 00:00,.9,,1.3,20,42,2.8,-10.5,1020.8,1031.7,,,,,6,0,Ci,,1200,,,-.2,-.1,-.3,-.2,0
108,2015-01-14 01:00,.7,,1.6,70,42,2.7,-10.7,1020.3,1031.2,,,,,,,,,,,,-.3,-.1,-.4,-.1,0
108,2015-01-14 02:00,.4,,.8,20,45,2.8,-10.1,1020.2,1031.1,,,,,,,,,,,,-.6,-.3,-.4,-.2,0
108,2015-01-14 03:00,0,,2,20,46,2.8,-10.2,1020.2,1031.2,,,,,8,8,Ac,38,1100,0,,-.6,-.3,-.4,-.1,0
108,2015-01-14 04:00,0,,1.2,20,48,2.9,-9.7,1019.5,1030.5,,,,,7,0,Ci,,1000,,,-.6,-.3,-.4,-.1,0
108,2015-01-14 05:00,-.1,,2.1,20,50,3,-9.2,1018.9,1029.9,,,,,3,0,Ci,,1000,,,-1,-.4,-.5,-.1,0
108,2015-01-14 06:00,-.3,,.7,20,46,2.8,-10.5,1019,1030,,,,,8,0,Ci,,1100,,,-.7,-.5,-.4,-.1,.1
108,2015-01-14 07:00,0,,.8,20,47,2.9,-9.9,1018.8,1029.8,,,,,8,5,AcCi,38,1100,,,-.7,-.4,-.5,-.1,.1
108,2015-01-14 08:00,.3,,1.1,20,49,3.1,-9.1,1019.3,1030.2,0,.01,,,8,2,AcCi,38,1000,,,-.7,-.4,-.5,-.2,0
108,2015-01-14 09:00,.7,,2.5,50,48,3.1,-9,1019,1029.9,0,.1,,,10,10,As,28,1000,0,,-.2,-.2,-.5,-.1,0
108,2015-01-14 10:00,1.4,,1.7,50,44,3,-9.5,1019.1,1030,0,.23,,,10,10,As,28,1000,,,.1,0,-.4,-.1,.1
108,2015-01-14 11:00,2.5,,1.4,70,34,2.5,-11.8,1018.5,1029.3,0,.38,,,10,10,As,28,1100,,,.2,.2,-.3,-.1,.1
108,2015-01-14 12:00,3.8,,1,70,34,2.7,-10.6,1017,1027.8,0,.51,,,10,10,As,28,1100,,,.5,.3,-.2,-.1,.1
108,2015-01-14 13:00,4.7,,1.7,50,32,2.7,-10.6,1015.1,1025.8,0,.68,,,10,10,As,28,1000,,,1.4,.5,-.2,0,.1
108,2015-01-14 14:00,6.1,,.8,230,30,2.8,-10.2,1014.1,1024.7,.3,.76,,,10,3,ScAs,10,1000,,,2.6,.7,-.2,0,.2
108,2015-01-14 15:00,5.4,,2.3,250,36,3.2,-8.5,1014.1,1024.8,0,.37,,,10,10,As,28,700,0,40,1.8,.6,-.2,0,.2
108,2015-01-14 16:00,4.6,,1.8,290,36,3,-9.2,1013.6,1024.3,0,.2,,,10,10,As,28,700,,40,1.1,.5,-.2,0,.1
108,2015-01-14 17:00,4.2,,1.9,230,38,3.1,-8.8,1014.3,1025,0,.1,,,10,3,ScAs,10,800,,40,.5,.4,-.2,-.1,.1
108,2015-01-14 18:00,3.8,,.6,270,40,3.2,-8.5,1014.2,1024.9,0,.02,,,10,5,ScAs,10,800,,40,.2,.3,-.2,-.1,.1
108,2015-01-14 19:00,3.6,,1.4,270,40,3.2,-8.7,1014.2,1024.9,,,,,,,,,,,40,.1,.3,-.2,-.1,.1
108,2015-01-14 20:00,3.5,,1.1,270,38,3,-9.5,1013.7,1024.4,,,,,,,,,,,40,.1,.3,-.2,-.1,.1
108,2015-01-14 21:00,3.5,,1.5,320,39,3.1,-9.1,1013.1,1023.8,,,,,8,8,Sc,10,800,0,40,.1,.3,-.2,-.1,.1
108,2015-01-14 22:00,3.3,,.5,360,37,2.9,-10,1013.2,1023.9,,,,,,,,,,,40,.2,.3,-.2,0,.1
108,2015-01-14 23:00,3.1,,1.7,50,32,2.4,-12,1012.7,1023.4,,,,,,,,,,,40,.2,.3,-.2,0,.1
108,2015-01-15 00:00,2.9,,1.6,270,40,3,-9.4,1012,1022.7,,,,,8,8,Sc,10,1100,,,.2,.3,-.2,-.1,.1
108,2015-01-15 01:00,2.7,,.8,290,38,2.8,-10.2,1011.7,1022.4,,,,,,,,,,,,.2,.3,-.2,-.1,.1
108,2015-01-15 02:00,2.1,,.6,20,41,2.9,-9.8,1011.5,1022.3,,,,,,,,,,,,.2,.2,-.2,-.1,.1
108,2015-01-15 03:00,1.5,,2.6,70,39,2.7,-10.9,1011.5,1022.3,,,,,3,3,Sc,10,1100,0,,0,.1,-.2,0,.1
108,2015-01-15 04:00,.4,,.6,320,51,3.2,-8.5,1011.2,1022.1,,,,,0,0,,,1100,,,-.3,0,-.2,-.1,.1
